"","votereg","presvote20post","gender4","educ"
"1244",1,1,1,3
"1245",1,2,2,6
"1246",1,1,2,5
"1247",1,2,2,4
"1248",1,1,2,6
"1249",1,2,1,4
"1250",1,1,2,2
"1251",1,1,1,5
"1252",1,1,1,5
"1253",1,1,2,6
"1254",1,1,1,3
"1255",1,1,1,6
"1256",1,1,1,5
"1257",1,1,1,6
"1258",1,2,1,2
"1259",1,1,1,6
"1260",1,2,1,5
"1261",1,2,1,3
"1262",1,3,1,6
"1263",1,1,2,5
"1264",1,1,1,5
"1265",1,1,2,5
"1266",1,2,1,5
"1267",1,1,1,5
"1268",1,2,1,6
"1269",1,2,1,4
"1270",1,2,1,5
"1271",1,1,1,4
"1272",1,1,2,3
"1273",1,6,1,5
"1274",1,1,1,5
"1275",1,1,1,6
"1276",1,1,1,6
"1277",1,2,1,5
"1278",1,1,1,5
"1279",1,2,1,5
"1280",1,6,2,3
"1281",1,2,1,6
"1282",1,1,1,6
"1283",1,1,2,5
"1284",1,2,1,6
"1285",1,2,1,4
"1286",1,2,1,6
"1287",1,1,2,6
"1288",1,1,1,6
"1289",1,1,1,2
"1290",1,1,2,2
"1291",1,2,2,6
"1292",1,2,2,2
"1293",1,2,1,4
"1294",1,2,1,6
"1295",1,2,1,5
"1296",1,1,1,3
"1297",1,2,1,2
"1298",1,2,2,5
"1299",1,2,1,5
"1300",1,4,1,1
"1301",1,1,2,5
"1302",1,2,2,5
"1303",1,1,2,5
"1304",2,6,2,6
"1305",1,1,1,6
"1306",1,1,1,5
"1307",1,6,1,5
"1308",1,1,1,6
"1309",1,1,2,2
"1310",1,2,1,3
"1311",1,1,1,5
"1312",1,1,1,6
"1313",1,1,1,2
"1314",1,2,2,1
"1315",1,2,1,5
"1316",1,1,1,5
"1317",1,2,1,6
"1318",1,5,1,3
"1319",1,1,1,3
"1320",1,1,1,6
"1321",1,2,1,4
"1322",1,1,1,6
"1323",1,5,2,6
"1324",1,1,1,3
"1325",1,2,1,4
"1326",2,5,1,5
"1327",1,1,1,6
"1328",1,1,2,6
"1329",1,1,1,5
"1330",1,2,2,6
"1331",1,1,1,6
"1332",1,1,1,5
"1333",1,1,1,6
"1334",1,2,1,6
"1335",1,1,1,4
"1336",1,2,1,3
"1337",1,2,1,6
"1338",1,2,1,3
"1339",1,1,2,5
"1340",1,2,1,5
"1341",1,5,1,6
"1342",1,1,1,5
"1343",1,1,1,2
"1344",1,1,1,5
"1345",1,1,2,3
"1346",1,1,1,6
"1347",1,2,1,5
"1348",1,2,1,3
"1349",1,2,2,5
"1350",1,1,1,6
"1351",1,1,2,5
"1352",1,1,2,6
"1353",1,1,2,5
"1354",1,1,2,3
"1355",1,1,2,6
"1356",1,1,1,6
"1357",1,6,1,5
"1358",1,1,2,6
"1359",1,2,1,5
"1360",1,1,1,4
"1361",1,2,2,5
"1362",1,2,1,3
"1363",1,2,1,3
"1364",1,1,2,5
"1365",1,1,2,6
"1366",1,1,1,6
"1367",1,2,1,5
"1368",1,1,2,6
"1369",1,1,1,6
"1370",1,1,1,5
"1371",1,3,1,6
"1372",1,1,1,4
"1373",1,2,1,6
"1374",1,2,1,2
"1375",1,1,2,5
"1376",1,1,1,3
"1377",1,2,1,3
"1378",1,2,1,3
"1379",1,2,1,5
"1380",1,2,1,5
"1381",1,1,1,6
"1382",1,2,1,3
"1383",1,1,1,2
"1384",1,1,1,6
"1385",1,2,1,4
"1386",1,2,1,5
"1387",1,2,1,4
"1388",1,2,1,5
"1389",1,2,1,3
"1390",1,2,1,5
"1391",1,1,1,5
"1392",1,1,1,5
"1393",1,6,2,2
"1394",1,1,1,5
"1395",1,1,1,2
"1396",1,2,1,5
"1397",1,1,1,2
"1398",1,2,1,3
"1399",1,2,4,6
"1400",1,1,2,2
"1401",1,2,2,2
"1402",2,1,1,3
"1403",1,2,1,5
"1404",1,2,1,5
"1405",1,1,2,2
"1406",1,2,2,4
"1407",1,1,1,6
"1408",1,1,1,6
"1409",1,1,1,5
"1410",1,2,1,6
"1411",3,6,1,3
"1412",2,6,2,5
"1413",1,3,1,6
"1414",1,6,1,6
"1415",1,1,2,2
"1416",1,1,2,6
"1417",1,2,1,6
"1418",1,6,1,5
"1419",1,2,1,5
"1420",1,2,2,6
"1421",3,6,2,2
"1422",1,1,1,6
"1423",1,1,2,6
"1424",1,1,1,5
"1425",1,1,2,6
"1426",1,1,1,5
"1427",2,6,2,4
"1428",1,1,2,5
"1429",1,1,1,5
"1430",2,2,1,6
"1431",1,2,1,5
"1432",1,2,2,5
"1433",1,4,1,6
"1434",1,2,1,5
"1435",1,2,1,2
"1436",1,5,1,5
"1437",1,1,2,5
"1438",1,2,1,6
"1439",1,1,1,3
"1440",1,1,1,6
"1441",1,2,2,2
"1442",1,1,1,5
"1443",1,1,1,3
"1444",1,1,1,6
"1445",1,1,2,5
"1446",2,6,1,4
"1447",1,1,2,4
"1448",1,1,1,4
"1449",1,1,1,2
"1450",1,1,1,6
"1451",1,2,1,6
"1452",1,1,1,6
"1453",1,1,2,5
"1454",1,1,1,5
"1455",1,6,2,1
"1456",1,1,1,6
"1457",1,2,1,6
"1458",1,1,1,3
"1459",1,2,2,5
"1460",1,2,1,3
"1461",1,1,1,2
"1462",1,6,1,3
"1463",1,1,1,6
"1464",1,2,1,6
"1465",1,1,1,6
"1466",1,1,2,5
"1467",1,1,2,6
"1468",1,2,1,4
"1469",1,2,1,6
"1470",1,1,2,2
"1471",1,6,1,6
"1472",1,2,1,4
"1473",1,6,2,2
"1474",1,2,1,6
"1475",1,1,1,6
"1476",1,2,1,5
"1477",1,1,1,5
"1478",1,2,1,5
"1479",1,1,1,6
"1480",1,2,1,5
"1481",1,1,1,4
"1482",1,1,1,6
"1483",1,2,1,6
"1484",1,1,1,6
"1485",1,2,2,6
"1486",1,2,1,2
"1487",1,2,1,4
"1488",1,1,1,6
"1489",1,1,2,4
"1490",1,1,1,5
"1491",1,1,1,6
"1492",1,2,1,5
"1493",1,1,1,2
"1494",1,2,1,5
"1495",1,2,1,3
"1496",1,2,1,5
"1497",1,2,1,6
"1498",1,1,2,5
"1499",1,2,1,3
"1500",1,2,1,6
"1501",1,2,1,5
"1502",1,2,1,6
"1503",1,2,2,5
"1504",1,2,2,3
"1505",1,1,2,1
"1506",1,2,1,2
"1507",1,1,2,6
"1508",1,5,2,3
"1509",1,2,1,5
"1510",1,1,1,5
"1511",1,6,2,4
"1512",1,2,1,5
"1513",1,2,1,5
"1514",1,2,1,6
"1515",1,2,2,5
"1516",1,1,2,3
"1517",1,2,1,4
"1518",1,1,2,1
"1519",1,2,2,6
"1520",1,2,2,4
"1521",1,2,1,2
"1522",1,2,1,5
"1523",1,2,1,5
"1524",1,1,1,6
"1525",2,6,2,2
"1526",1,1,2,5
"1527",1,1,2,5
"1528",1,2,2,2
"1529",2,6,3,4
"1530",1,2,2,5
"1531",1,2,1,6
"1532",1,1,1,6
"1533",2,6,2,3
"1534",1,2,2,6
"1535",1,2,2,3
"1536",1,2,1,6
"1537",1,1,2,6
"1538",1,1,2,6
"1539",1,6,1,6
"1540",1,2,1,5
"1541",1,2,1,2
"1542",1,2,1,5
"1543",1,2,1,5
"1544",1,1,1,6
"1545",1,1,2,5
"1546",1,6,2,3
"1547",1,1,2,3
"1548",1,2,2,2
"1549",1,1,2,6
"1550",1,2,2,4
"1551",1,1,2,6
"1552",1,1,2,2
"1553",1,1,2,6
"1554",1,2,1,5
"1555",1,1,2,3
"1556",1,2,1,6
"1557",2,6,2,6
"1558",1,1,1,6
"1559",1,1,2,5
"1560",1,2,2,6
"1561",1,1,2,6
"1562",1,2,1,5
"1563",1,6,2,3
"1564",1,1,2,2
"1565",1,2,1,5
"1566",1,1,1,5
"1567",1,3,2,3
"1568",1,6,2,5
"1569",1,2,2,6
"1570",1,2,2,4
"1571",1,1,2,5
"1572",1,1,2,6
"1573",1,1,1,6
"1574",1,2,1,6
"1575",1,1,2,2
"1576",1,1,1,5
"1577",1,2,2,3
"1578",1,2,2,5
"1579",1,2,2,5
"1580",1,2,2,5
"1581",1,1,1,2
"1582",1,2,2,3
"1583",1,1,2,3
"1584",1,1,1,2
"1585",1,1,2,6
"1586",1,2,1,3
"1587",1,1,1,5
"1588",1,1,1,6
"1589",1,1,1,6
"1590",1,1,2,5
"1591",1,1,2,5
"1592",1,2,1,6
"1593",1,1,1,6
"1594",1,1,1,5
"1595",1,1,2,6
"1596",1,2,2,2
"1597",1,1,1,3
"1598",1,2,1,6
"1599",1,1,2,6
"1600",1,1,1,5
"1601",1,1,2,6
"1602",1,1,2,5
"1603",1,1,1,5
"1604",1,3,1,5
"1605",1,2,1,6
"1606",1,2,2,5
"1607",1,1,2,5
"1608",1,2,1,5
"1609",1,2,1,5
"1610",1,2,1,5
"1611",1,2,1,6
"1612",1,6,1,1
"1613",1,1,1,6
"1614",1,2,1,2
"1615",1,2,2,5
"1616",1,2,2,3
"1617",1,1,2,5
"1618",1,2,2,3
"1619",1,3,1,6
"1620",1,1,2,5
"1621",1,2,1,3
"1622",1,1,1,6
"1623",1,2,1,6
"1624",1,2,1,6
"1625",1,2,1,6
"1626",1,2,1,5
"1627",1,2,1,5
"1628",1,1,2,6
"1629",1,1,2,5
"1630",1,1,1,5
"1631",1,1,2,5
"1632",1,1,2,4
"1633",2,2,2,3
"1634",1,2,2,3
"1635",1,1,1,5
"1636",1,1,2,5
"1637",1,1,2,6
"1638",1,2,1,6
"1639",1,2,2,4
"1640",1,1,2,5
"1641",1,6,1,3
"1642",2,6,2,3
"1643",1,2,1,6
"1644",1,1,2,2
"1645",1,1,1,5
"1646",1,2,1,6
"1647",1,2,2,3
"1648",1,1,2,5
"1649",2,6,1,3
"1650",1,2,2,2
"1651",1,1,2,3
"1652",1,1,2,5
"1653",1,1,1,5
"1654",1,2,2,4
"1655",1,1,2,5
"1656",1,2,2,2
"1657",1,2,2,3
"1658",1,1,1,3
"1659",1,1,2,6
"1660",1,2,2,3
"1661",1,1,1,5
"1662",1,2,1,5
"1663",1,1,2,3
"1664",1,2,2,2
"1665",1,1,2,6
"1666",1,1,1,3
"1667",1,1,1,5
"1668",1,1,2,5
"1669",1,1,1,2
"1670",1,1,2,3
"1671",1,6,1,3
"1672",1,2,2,6
"1673",1,1,2,5
"1674",1,2,1,6
"1675",1,1,1,4
"1676",1,2,1,5
"1677",1,1,1,6
"1678",2,6,2,5
"1679",1,1,2,5
"1680",1,1,2,3
"1681",1,2,1,6
"1682",1,1,2,3
"1683",1,2,2,5
"1684",1,1,2,6
"1685",1,2,2,6
"1686",1,2,2,2
"1687",1,1,1,5
"1688",1,2,2,1
"1689",1,1,2,6
"1690",1,6,2,3
"1691",1,2,2,4
"1692",1,1,2,5
"1693",1,1,2,2
"1694",1,2,1,2
"1695",1,1,1,5
"1696",1,2,2,3
"1697",1,1,1,5
"1698",2,6,2,3
"1699",1,1,2,5
"1700",1,1,1,5
"1701",1,1,1,6
"1702",1,1,1,6
"1703",1,1,2,3
"1704",1,1,1,6
"1705",1,1,2,3
"1706",1,2,2,6
"1707",1,1,2,5
"1708",1,1,2,6
"1709",1,6,2,4
"1710",1,1,2,6
"1711",1,2,2,6
"1712",2,6,1,2
"1713",1,1,1,5
"1714",1,1,2,5
"1715",1,2,2,5
"1716",1,1,2,5
"1717",1,2,2,4
"1718",1,2,1,5
"1719",1,1,2,5
"1720",1,1,1,6
"1721",1,1,2,5
"1722",1,1,2,5
"1723",1,2,1,4
"1724",1,1,2,5
"1725",1,2,1,5
"1726",1,2,2,2
"1727",1,1,2,5
"1728",1,1,2,3
"1729",1,1,1,6
"1730",1,1,1,6
"1731",1,2,2,4
"1732",1,1,2,5
"1733",1,2,2,4
"1734",1,2,1,5
"1735",1,2,2,2
"1736",1,1,1,5
"1737",1,1,2,3
"1738",1,2,1,5
"1739",2,6,2,3
"1740",1,2,1,2
"1741",1,6,2,3
"1742",2,6,2,4
"1743",2,6,2,1
"1744",1,3,1,5
"1745",1,1,1,6
"1746",1,1,2,6
"1747",1,1,1,2
"1748",1,2,1,5
"1749",1,2,1,5
"1750",1,1,2,5
"1751",1,1,1,6
"1752",1,1,2,6
"1753",1,1,1,5
"1754",3,6,1,5
"1755",1,1,2,5
"1756",1,1,2,4
"1757",1,2,2,3
"1758",1,2,2,2
"1759",1,1,1,6
"1760",1,3,1,1
"1761",1,1,2,6
"1762",1,2,2,5
"1763",1,2,1,6
"1764",1,1,1,6
"1765",1,1,2,6
"1766",1,1,2,5
"1767",1,1,2,2
"1768",1,1,2,2
"1769",1,1,1,2
"1770",1,2,1,6
"1771",1,1,2,3
"1772",1,2,1,4
"1773",1,2,2,4
"1774",1,1,1,3
"1775",1,2,2,4
"1776",1,1,2,6
"1777",1,1,1,6
"1778",1,1,2,6
"1779",1,6,2,2
"1780",1,2,2,4
"1781",1,1,2,6
"1782",2,6,2,5
"1783",1,3,1,6
"1784",1,2,1,5
"1785",1,2,2,2
"1786",1,2,2,3
"1787",1,2,2,4
"1788",1,2,1,3
"1789",1,1,2,5
"1790",1,1,1,6
"1791",1,2,2,4
"1792",1,1,1,5
"1793",1,1,2,5
"1794",1,1,1,2
"1795",1,2,2,6
"1796",1,1,2,5
"1797",1,2,1,6
"1798",1,2,1,6
"1799",1,6,2,3
"1800",1,2,1,5
"1801",1,2,2,5
"1802",1,1,2,6
"1803",1,5,1,5
"1804",1,2,1,3
"1805",1,2,2,2
"1806",1,1,2,5
"1807",1,1,2,5
"1808",1,6,1,2
"1809",1,1,2,6
"1810",1,1,2,5
"1811",1,2,1,5
"1812",1,2,1,6
"1813",1,1,2,4
"1814",1,1,1,6
"1815",1,1,1,6
"1816",2,6,2,2
"1817",1,1,2,5
"1818",1,2,2,5
"1819",1,3,2,5
"1820",1,2,1,5
"1821",1,5,2,6
"1822",1,2,2,5
"1823",1,2,1,5
"1824",2,6,2,1
"1825",1,2,1,5
"1826",1,1,1,6
"1827",1,6,2,3
"1828",1,1,1,5
"1829",1,1,2,5
"1830",1,1,2,6
"1831",1,1,2,6
"1832",2,6,2,5
"1833",1,2,2,4
"1834",1,1,1,6
"1835",1,1,1,6
"1836",1,1,1,5
"1837",1,3,2,2
"1838",1,6,1,6
"1839",1,2,2,3
"1840",1,2,1,3
"1841",1,2,2,3
"1842",1,2,2,3
"1843",1,1,1,6
"1844",1,1,2,6
"1845",1,1,2,4
"1846",1,1,2,5
"1847",1,1,1,3
"1848",1,1,1,5
"1849",1,2,2,6
"1850",1,1,1,6
"1851",1,2,1,6
"1852",1,6,1,3
"1853",1,1,1,6
"1854",1,1,1,6
"1855",1,1,1,6
"1856",1,1,2,6
"1857",1,1,2,6
"1858",2,6,2,5
"1859",1,2,2,2
"1860",1,6,2,3
"1861",1,1,2,5
"1862",1,2,1,5
"1863",1,2,2,4
"1864",1,2,1,5
"1865",1,1,2,6
"1866",1,2,1,5
"1867",1,2,2,5
"1868",1,1,2,5
"1869",3,6,2,1
"1870",1,1,2,4
"1871",1,1,2,6
"1872",1,1,2,5
"1873",1,2,2,5
"1874",1,1,2,6
"1875",1,1,2,3
"1876",1,2,2,3
"1877",1,3,1,5
"1878",1,1,1,6
"1879",1,2,1,5
"1880",1,2,1,5
"1881",1,1,2,3
"1882",1,2,2,5
"1883",1,3,1,5
"1884",1,1,2,6
"1885",1,2,2,6
"1886",1,1,1,6
"1887",1,1,2,3
"1888",1,2,1,6
"1889",1,1,1,6
"1890",1,1,2,6
"1891",1,2,1,5
"1892",1,2,2,6
"1893",1,1,1,6
"1894",1,2,1,3
"1895",1,1,1,5
"1896",1,1,2,5
"1897",1,2,1,6
"1898",1,1,1,6
"1899",1,2,1,4
"1900",1,1,1,3
"1901",1,1,2,4
"1902",1,6,2,3
"1903",1,1,2,4
"1904",1,1,1,6
"1905",1,1,2,5
"1906",2,6,2,2
"1907",1,1,1,5
"1908",1,2,2,3
"1909",1,1,2,6
"1910",1,1,1,2
"1911",1,1,1,6
"1912",1,2,2,6
"1913",1,1,2,6
"1914",1,1,2,2
"1915",1,1,2,5
"1916",1,1,2,5
"1917",1,6,2,5
"1918",1,1,2,5
"1919",1,1,2,5
"1920",1,1,2,6
"1921",2,6,2,1
"1922",1,1,2,6
"1923",1,2,1,3
"1924",1,1,1,5
"1925",1,2,1,2
"1926",1,1,1,6
"1927",1,6,2,3
"1928",1,1,2,6
"1929",1,6,2,6
"1930",2,6,2,3
"1931",1,2,2,5
"1932",1,1,2,6
"1933",1,1,2,6
"1934",1,1,1,6
"1935",1,1,1,6
"1936",1,2,1,3
"1937",1,2,2,6
"1938",1,2,1,6
"1939",1,2,2,6
"1940",1,2,1,5
"1941",1,2,1,5
"1942",1,1,2,6
"1943",1,6,3,5
"1944",1,1,2,6
"1945",1,2,2,5
"1946",1,2,1,6
"1947",1,6,3,5
"1948",1,2,2,5
"1949",1,1,2,6
"1950",1,2,2,6
"1951",1,2,1,5
"1952",1,1,2,6
"1953",1,1,2,6
"1954",1,2,2,5
"1955",1,1,1,3
"1956",1,2,2,3
"1957",1,1,2,5
"1958",1,2,2,3
"1959",1,1,2,6
"1960",1,1,2,4
"1961",1,1,2,6
"1962",1,1,1,4
"1963",1,2,1,5
"1964",1,1,2,6
"1965",1,2,1,2
"1966",1,2,1,4
"1967",1,1,2,5
"1968",1,1,1,3
"1969",1,2,1,5
"1970",1,1,2,6
"1971",1,2,1,4
"1972",1,1,2,6
"1973",1,1,2,6
"1974",1,2,2,6
"1975",1,1,2,5
"1976",1,1,1,6
"1977",1,6,2,5
"1978",1,1,2,3
"1979",1,5,2,3
"1980",1,1,2,2
"1981",1,1,2,6
"1982",1,2,2,5
"1983",1,2,1,3
"1984",1,6,2,1
"1985",1,2,1,3
"1986",1,1,2,3
"1987",1,1,2,6
"1988",1,2,2,5
"1989",1,2,1,5
"1990",2,6,2,2
"1991",1,1,1,2
"1992",1,2,1,5
"1993",1,1,1,4
"1994",1,1,2,6
"1995",1,2,1,6
"1996",1,2,1,3
"1997",1,1,2,4
"1998",1,1,2,6
"1999",1,2,1,3
"2000",2,6,1,5
"2001",1,1,1,6
"2002",1,2,2,4
"2003",2,6,2,5
"2004",1,1,2,5
"2005",1,1,2,5
"2006",1,2,2,5
"2007",1,1,2,5
"2008",1,1,2,5
"2009",1,1,1,5
"2010",1,1,1,3
"2011",1,1,1,5
"2012",1,6,2,6
"2013",1,2,2,5
"2014",1,1,2,6
"2015",1,2,2,5
"2016",1,1,2,6
"2017",1,1,2,3
"2018",1,1,2,6
"2019",1,2,1,5
"2020",1,1,2,3
"2021",1,1,2,6
"2022",1,2,2,2
"2023",1,2,1,6
"2024",1,1,1,1
"2025",1,1,2,6
"2026",1,1,1,6
"2027",1,2,1,5
"2028",1,1,2,3
"2029",1,1,1,3
"2030",1,1,1,6
"2031",1,6,2,3
"2032",1,4,2,6
"2033",1,1,2,6
"2034",1,2,1,2
"2035",1,1,1,6
"2036",1,2,1,2
"2037",1,1,1,6
"2038",1,1,2,3
"2039",1,1,2,3
"2040",2,6,2,3
"2041",1,2,1,5
"2042",1,2,2,4
"2043",1,1,2,6
"2044",1,1,2,5
"2045",1,2,2,2
"2046",1,1,1,5
"2047",2,6,1,5
"2048",1,2,2,4
"2049",1,1,2,6
"2050",1,2,2,4
"2051",1,2,1,6
"2052",1,2,2,4
"2053",1,2,2,5
"2054",1,2,2,4
"2055",1,1,2,5
"2056",1,6,2,3
"2057",1,2,1,2
"2058",1,1,2,3
"2059",1,1,2,6
"2060",1,2,1,6
"2061",1,2,1,5
"2062",1,4,1,6
"2063",1,1,2,3
"2064",1,1,2,6
"2065",1,2,2,2
"2066",1,2,2,3
"2067",1,1,2,5
"2068",1,1,2,6
"2069",1,2,2,3
"2070",1,1,2,6
"2071",1,1,1,5
"2072",1,6,2,4
"2073",1,2,1,5
"2074",1,1,2,4
"2075",2,6,2,3
"2076",1,1,2,2
"2077",1,2,1,3
"2078",1,1,2,5
"2079",1,1,2,4
"2080",1,6,2,2
"2081",1,1,2,3
"2082",1,1,1,5
"2083",1,1,2,6
"2084",1,1,1,5
"2085",1,6,2,2
"2086",1,1,1,5
"2087",1,1,2,5
"2088",1,6,2,2
"2089",1,2,1,6
"2090",3,2,1,2
"2091",1,2,1,3
"2092",1,2,1,3
"2093",1,2,1,6
"2094",1,1,2,6
"2095",1,1,2,6
"2096",1,2,2,4
"2097",1,2,1,6
"2098",2,6,1,3
"2099",1,2,1,6
"2100",1,1,2,5
"2101",1,2,2,6
"2102",1,2,2,2
"2103",1,1,2,5
"2104",1,2,1,4
"2105",1,1,2,6
"2106",1,1,1,5
"2107",1,1,1,2
"2108",1,1,1,5
"2109",1,1,2,5
"2110",1,1,1,4
"2111",1,2,2,2
"2112",1,1,1,6
"2113",1,1,2,6
"2114",1,1,2,5
"2115",1,1,2,6
"2116",1,1,1,5
"2117",1,1,2,5
"2118",1,1,2,6
"2119",1,1,1,6
"2120",1,1,1,5
"2121",1,1,2,6
"2122",1,2,1,3
"2123",1,1,1,6
"2124",1,1,2,5
"2125",1,1,1,6
"2126",1,1,2,6
"2127",1,1,1,6
"2128",1,6,2,4
"2129",1,1,2,6
"2130",1,2,2,5
"2131",1,1,2,5
"2132",1,1,1,6
"2133",1,2,1,5
"2134",1,2,2,4
"2135",1,1,1,6
"2136",1,1,2,5
"2137",1,1,2,5
"2138",1,2,2,2
"2139",1,2,2,3
"2140",1,1,1,6
"2141",1,1,2,6
"2142",1,1,2,6
"2143",1,2,1,1
"2144",1,1,2,6
"2145",1,2,2,4
"2146",1,1,1,5
"2147",1,2,1,2
"2148",1,1,2,1
"2149",1,1,2,6
"2150",1,1,1,6
"2151",1,2,1,3
"2152",1,2,2,5
"2153",1,1,2,1
"2154",1,1,2,5
"2155",1,2,2,4
"2156",1,2,2,3
"2157",1,2,1,6
"2158",1,2,1,2
"2159",1,2,2,5
"2160",1,2,2,5
"2161",1,1,1,5
"2162",1,2,1,4
"2163",1,2,2,5
"2164",1,1,2,3
"2165",1,1,2,4
"2166",1,2,2,3
"2167",1,1,2,5
"2168",1,1,2,4
"2169",1,2,1,3
"2170",1,2,1,3
"2171",1,1,2,4
"2172",1,2,1,6
"2173",1,1,2,3
"2174",1,2,1,5
"2175",1,1,1,6
"2176",1,3,1,5
"2177",1,1,1,6
"2178",1,1,1,1
"2179",1,1,2,6
"2180",1,2,1,5
"2181",1,6,2,3
"2182",1,6,2,1
"2183",1,2,2,5
"2184",1,1,2,6
"2185",1,1,2,5
"2186",1,1,2,5
"2187",1,1,1,6
"2188",1,1,2,5
"2189",1,1,2,5
"2190",1,3,1,6
"2191",1,1,1,6
"2192",1,1,2,6
"2193",1,1,1,5
"2194",1,1,2,6
"2195",1,6,1,5
"2196",1,1,2,6
"2197",1,6,2,2
"2198",1,1,1,6
"2199",1,2,2,2
"2200",1,1,2,5
"2201",1,2,1,4
"2202",1,1,2,5
"2203",1,6,1,5
"2204",1,2,2,5
"2205",1,1,1,6
"2206",1,1,1,5
"2207",1,6,2,2
"2208",1,1,2,6
"2209",2,6,1,3
"2210",1,2,2,5
"2211",1,1,2,5
"2212",1,1,2,1
"2213",1,1,2,5
"2214",1,1,2,5
"2215",1,6,1,6
"2216",1,1,2,3
"2217",1,2,1,6
"2218",1,2,2,5
"2219",1,2,2,4
"2220",1,2,2,2
"2221",1,1,1,6
"2222",1,2,2,5
"2223",2,6,2,3
"2224",1,5,1,5
"2225",1,2,1,5
"2226",1,1,2,5
"2227",1,1,2,6
"2228",1,1,2,4
"2229",1,2,1,5
"2230",1,2,1,5
"2231",1,2,2,5
"2232",1,1,2,6
"2233",1,1,2,5
"2234",1,2,1,5
"2235",2,6,2,4
"2236",1,2,1,6
"2237",1,1,1,6
"2238",1,2,1,2
"2239",1,1,2,2
"2240",1,1,2,3
"2241",1,1,2,6
"2242",1,1,2,5
"2243",1,2,2,4
"2244",1,2,2,6
"2245",1,2,2,5
"2246",1,2,2,5
"2247",1,4,1,5
"2248",1,1,1,6
"2249",1,2,2,3
"2250",1,1,1,6
"2251",1,2,1,6
"2252",1,1,1,5
"2253",1,2,2,5
"2254",1,1,2,5
"2255",1,1,1,5
"2256",1,2,1,6
"2257",1,2,1,5
"2258",2,6,2,2
"2259",1,1,2,3
"2260",1,1,2,6
"2261",1,2,1,5
"2262",1,1,1,5
"2263",1,3,1,6
"2264",1,1,2,5
"2265",1,2,4,5
"2266",1,2,1,6
"2267",1,2,2,5
"2268",1,1,1,6
"2269",1,1,1,6
"2270",1,1,1,3
"2271",1,1,2,5
"2272",1,1,1,4
"2273",1,2,2,5
"2274",1,3,1,5
"2275",1,1,2,3
"2276",1,1,1,6
"2277",2,6,2,4
"2278",1,2,1,4
"2279",2,6,2,3
"2280",1,6,1,6
"2281",1,1,1,4
"2282",1,1,1,5
"2283",1,1,1,6
"2284",1,2,2,3
"2285",1,1,2,5
"2286",1,2,2,5
"2287",1,2,2,5
"2288",1,2,2,5
"2289",1,1,1,3
"2290",1,2,2,5
"2291",1,2,2,5
"2292",1,1,1,6
"2293",1,2,1,6
"2294",1,1,1,5
"2295",1,1,2,3
"2296",1,2,2,4
"2297",1,1,1,2
"2298",1,2,2,3
"2299",2,6,1,6
"2300",1,2,2,5
"2301",1,1,1,6
"2302",1,6,1,3
"2303",1,2,2,6
"2304",1,2,2,5
"2305",1,1,2,3
"2306",1,3,1,5
"2307",1,6,2,4
"2308",1,2,1,3
"2309",1,1,1,6
"2310",1,2,1,5
"2311",1,1,3,3
"2312",1,2,2,3
"2313",1,2,2,3
"2314",1,2,2,5
"2315",1,1,2,5
"2316",1,1,1,3
"2317",1,2,1,5
"2318",1,2,2,4
"2319",1,1,2,5
"2320",1,1,2,5
"2321",1,3,1,5
"2322",1,1,2,5
"2323",1,2,1,5
"2324",1,1,2,6
"2325",1,1,2,5
"2326",1,2,2,5
"2327",1,5,1,5
"2328",1,1,2,4
"2329",1,1,2,6
"2330",1,1,2,6
"2331",1,2,2,5
"2332",1,1,2,5
"2333",1,1,2,4
"2334",1,2,1,3
"2335",1,2,2,3
"2336",1,2,1,6
"2337",1,1,1,5
"2338",1,1,1,2
"2339",1,1,2,6
"2340",1,1,2,5
"2341",1,1,2,5
"2342",1,1,2,6
"2343",1,1,1,3
"2344",1,1,1,5
"2345",1,1,2,5
"2346",1,1,2,5
"2347",1,1,2,3
"2348",1,6,2,3
"2349",1,2,1,5
"2350",1,2,1,5
"2351",1,1,2,5
"2352",1,2,1,5
"2353",1,1,1,6
"2354",1,1,2,6
"2355",1,1,2,6
"2356",1,6,2,2
"2357",1,1,1,6
"2358",1,1,1,5
"2359",1,2,2,6
"2360",1,1,2,6
"2361",1,2,2,6
"2362",1,6,2,4
"2363",2,6,2,4
"2364",1,2,1,5
"2365",1,1,1,6
"2366",1,2,2,5
"2367",2,6,1,6
"2368",1,3,1,3
"2369",1,2,1,6
"2370",1,1,1,5
"2371",1,1,1,5
"2372",1,2,2,4
"2373",1,2,1,3
"2374",1,2,2,5
"2375",1,1,2,6
"2376",1,2,2,6
"2377",1,1,1,5
"2378",1,1,2,5
"2379",1,1,1,2
"2380",1,2,1,3
"2381",1,1,1,6
"2382",2,6,1,1
"2383",1,1,1,6
"2384",1,1,1,6
"2385",1,1,1,6
"2386",1,2,2,5
"2387",1,1,2,2
"2388",1,1,2,5
"2389",1,1,1,6
"2390",1,2,1,5
"2391",1,1,1,4
"2392",1,6,2,6
"2393",1,6,2,3
"2394",1,6,1,5
"2395",1,1,2,6
"2396",1,1,2,6
"2397",1,2,1,3
"2398",1,2,2,3
"2399",1,1,2,3
"2400",1,1,2,5
"2401",1,1,1,2
"2402",1,1,1,4
"2403",1,1,2,3
"2404",1,1,1,5
"2405",1,2,2,6
"2406",1,1,2,5
"2407",1,2,1,6
"2408",1,1,2,6
